,Cr,Fe,Cd,Zn,Cu,Pb
hepA,0.006026987942028854,-0.11723496276170552,-0.008626658546741493,0.010938873391409247,0.007191731020513263,0.08480226348749026
lipA,-0.02766004544884488,-0.21333351106573192,0.0349445019680888,1.8318916793473143,0.009347759472469458,0.07111296747820377
recX,-0.023033609922659518,-0.08053012638153681,0.02649104670952864,0.9632751328872008,-0.003412936556090946,-0.009149305400277743
ribC,-0.044607028020498256,-0.045325661050241065,0.060609848116733235,0.03945161002116847,0.015715509685325497,0.053093043986013694
pcnB,0.05729510712188725,0.04404618634577768,0.038183432319671654,0.1075275295897024,0.037009840152618455,0.06899672710903915
lipB,0.01942588499565547,-0.19161195073837142,0.03058380928102794,-0.07955563083752351,0.0353208324043196,0.0641809652426422
rhsA,0.012387946431617856,-0.324139351570363,0.024774499162054764,0.05453475936978874,0.02107382335392856,0.08935603669482368
thiL,0.011511288455534533,-0.2235109067508091,0.07038091010024823,-0.11065300178488474,0.014472579671367386,0.026705989228881327
sufI,0.03410933338499527,-0.07945868748982332,0.031443244457671146,-0.10327130720324917,0.02199259624853701,0.007510867795210594
ynfK,0.03803107530242254,-0.20068541076333932,0.0038299703569559043,-0.012776354646874863,0.04205101293720828,0.05085749056368766
ygcU,0.004099888194734159,-0.1232166043776024,0.04828738023754161,-0.06987792524988902,0.04146603978501588,0.07059590820045064
gst,-0.014517480477257943,-0.4752769247522902,0.010452935881773094,-0.021824811361392672,0.04902071784116106,0.06288802579410692
tyrV,-0.0006811575037980792,-0.33270314595585965,0.010697617003562742,0.09833006272846113,0.01252803961343632,0.02881246870394561
intF,0.019895742497352282,0.05557072954368603,0.04527135816727953,0.08462713764044992,0.023284950436160263,0.03195889601855589
ygdL,-0.01350697809832137,-0.28767049085617274,0.011959251427062802,0.05940605815141085,0.038297950729249845,0.05633666285123242
nrdB,0.009587092906586586,-0.26076248321367107,0.14117711728386892,0.052615722574207255,0.043010870996323405,0.02832297281910487
cysT,0.09906909067957911,0.0386251815574173,0.03553683364399235,0.05190458634148497,0.04238915830277176,0.019457485524932528
leuA,0.03259191295015615,0.11634871902595971,0.05575493464003988,0.007510823052711388,0.02796163965114827,0.04878166792704333
sthA,0.018578022079999756,0.06277273715433727,0.22694225492377404,0.07139503826809034,0.04906162833945641,-0.03730951446164527
hdfR,0.041018210669971945,-0.15447943036971823,0.037494266158308406,-0.07987864464329979,-0.027939759681692027,0.015568507651444793
hisJ,-0.01842850307708631,0.06218532728312012,0.0442392658811097,0.0035563662088289073,0.014671524430520898,0.015599138091765712
rsd,0.04160345842357563,-0.029601259209982064,0.015184323299245718,-0.027709570943151258,-0.000218208602923613,0.0042510070551650585
cysD,0.15931025538584975,-0.041389970599138355,0.029514178868651313,-0.006174249698289929,-0.0037142011972032493,0.015048124488720739
yphF,0.033544789910872286,-0.16501262906019373,0.020171461812350862,0.10496319326601525,0.026746972883238282,0.08754964643485184
hlyE,0.029093739948060256,-0.18891225382479163,0.026148833824045852,0.08496133668894516,0.010014398467940439,0.0685421436053895
yegW,0.006469270842260778,-0.05704246929609563,0.039144649308898195,0.4684052111879201,0.019456267606418467,0.058771281600388775
plsB,0.029161361741385672,0.1526368076292748,0.026876916473763526,0.08329940599230871,0.034869546004195076,0.11468429480969655
ushA,0.03214484819959117,-0.1422296679671671,-0.008005263143847068,-0.026542782933913184,0.004235281331965375,0.018804483523696364
yiiU,0.017936824045766252,0.0059124879181797685,0.08220837868909499,0.18128559017571244,0.0402583696949658,0.03847086715840829
yehD,0.010227109387202876,-0.09825529295776969,0.008388583053713207,0.11731749323480148,0.001852537795148162,0.013241850627177063
yjeK,0.056082703331267504,-0.15500169412538065,0.016925696717816102,-0.044565650452182685,0.012425249067475743,0.0744131344174013
ynfM,0.1298083975834073,0.05584962037977823,0.07805082046660194,-0.05366034844552725,0.08137846469529976,0.08822125196142522
araC,-0.0007021073093193284,-0.08879812507688657,-0.006367089075093597,0.10105878239672002,0.0524562019998073,0.11154292530211338
yehZ,0.07465014020671898,-0.020383954773028963,0.021978793335166225,0.13803238689209157,0.03282227842373805,0.08185178056700788
ytfB,0.048100719350256824,-0.34421755002061133,0.020163327752333933,0.062493268303407914,0.03219786923087824,0.08235106665769105
mdtK,0.018796536944956792,-0.1794554559529041,0.05108140403995824,-0.10999598754709496,0.027546705120771443,0.06634885172076323
gltB,0.00239397918980345,0.11739997060421077,0.04199697447871572,-0.14725898107244015,0.03424888052937391,0.07739020595169982
yeiC,0.01999432753867232,-0.02521230319427491,0.04152865133772101,0.16999850622705098,0.0496326024487911,0.058237838233577616
msrA,0.027113930397368993,-0.3324051926117464,0.0821484132746866,0.05079727089782641,0.033083900574819615,0.058409411833355455
yebQ,0.11846924637301903,-0.27308407380098376,0.012566618573037138,-0.2088267947659743,0.030804238558742803,0.061851283741971026
dnaJ,-0.019634856352502998,0.033165445702918836,0.03115880065116102,-0.011303896602518997,0.008134336349599728,0.050269850157998404
yciT,-0.007534538686566341,-0.1368026861709609,0.038022411855673476,-0.054007499959239695,0.01648625941508204,0.03694159813455573
yjgA,0.019062107635051596,-0.06086220304739645,0.01609254337947945,-0.08238709158367258,0.05559268529178007,0.04529840638889381
setA,0.008968934295631151,-0.012990399462974466,0.006623823124790821,-0.022719006978695475,0.02076541010760633,0.046342146609490306
groE,0.039413583054194484,0.39646479176336585,0.05254167580060868,-0.01489422603815542,-0.0014304310173905046,0.040679093074541976
ydcR,0.02193987865857344,-0.011968665175425072,0.019267908623086076,-0.0331162129952579,0.02720090429642064,0.08875738611702885
ppiC,-0.01299974055323169,-0.023812440364162614,0.01354431406264093,0.31111036000332426,0.04083044628363239,0.06363653025725861
selC,0.08258824230056035,0.001849621325618823,0.0034935018273940842,-0.2558203778259592,0.04164573169315005,0.09476917059215252
stfR,-0.006897321536831801,-0.21174883817807671,0.008387081971135947,0.06439609314438946,0.009585311624790297,0.040123495509056896
racR,-0.00759533995876662,-0.10455584964234245,0.021762499033638426,-0.058079428982338484,0.03743514043993759,0.09283541619586456
lexA,0.0943932602822949,-0.2132924295888965,0.05005757870856201,0.05978166420364203,0.09665563255950517,0.12755431133984604
ynbA,0.022329336744630456,-0.06578434782376093,0.011545562264958655,-0.1080877392451816,0.0436388703418696,0.034218906498256214
rpsB,0.0337119065983461,-0.07254271155877239,0.01989358366199937,-0.11482551685761372,0.015010464676259301,0.022719184551512683
uxuA,0.044151770188994494,-0.11101209135171226,-0.03503225685597861,-0.1391022087783904,0.0493021018388183,0.08601488617783214
ydcG,0.030556496814108786,-0.05541413449586011,0.038721960701372085,0.033716216504323576,0.05402120184229791,0.05677330248646605
yfcG,0.03140112543392764,-0.5028101828874371,0.009424024647415668,-0.17675383545733298,0.018998701518328772,0.07722915984546218
lacY,0.0009201105271649971,-0.33600653842434336,0.03975767713149718,0.3008137864481734,0.024857219976321974,0.06727555276241193
ygeA,0.030425673968628345,-0.2651100978400799,-0.00030266747921515536,-0.12058603661684644,0.02030846581068808,0.05799534932970607
ydcM,-0.002662218206562826,-0.22154424503799222,0.03816375192211988,0.04172076206220826,0.040938843291211224,0.0031808628356408304
ecfE,-0.0032565554344744017,-0.03730673130414719,0.014844418997714298,0.40333201964286974,0.03149444866045455,0.027483752643256584
araJ,0.035796336468240195,-0.11458060187030011,0.05377895858681857,-0.10909692221596226,0.05354844779830381,0.0684134601012813
bacA,-0.006865705393912064,-0.2826790787616559,-0.021154825172824833,0.8959232959101956,0.00953788988142196,0.0705128129935943
thiC,0.017383751019165665,-0.3540726192004918,0.037661212666628086,0.4607677062757175,0.028848710542914466,0.018857058200770018
yaiW,0.027525813550313152,-0.2914387291304249,0.006330228008325393,0.06447867844715038,0.0046771414869149356,0.051819062034098126
yajR,-0.02087417594389936,-0.1427034196359428,0.04454204031045978,0.09403365794550383,0.0492191904809388,0.012745595139399539
yoaD,-0.0032940573185831585,-0.4066651926121486,0.020271314887645452,0.011322992843603162,0.02944594636336091,0.049999473350677184
yfbM,-0.009037821067244566,-0.19666639985612144,0.014279011197727785,-0.024365527882693788,0.044765362291775114,0.040952106431436854
yhjX,0.0006935102256564732,-0.2652192511068993,0.0028272675658003966,-0.12215804899826883,0.0016850956772775725,-0.023273438252864948
yafZ,0.01988865283699894,-0.08215829881583836,0.012561086157769652,0.16349875145655574,0.01643893883878886,0.03505701466654421
menD,0.007364536262917029,-0.2261004702268728,-0.0016971468658574726,-0.11954744813217365,0.028781446527991444,0.002782341827262483
yqfA,0.030062885579463617,-0.2541745113681334,0.03537380490570774,0.17877683890661558,-0.006566742875521518,-0.053507694393201244
nrdH,0.009251933452484117,-0.7069723431413857,0.0871229933486091,0.15230731569592254,1.105947684692074,-0.017576496360975316
argQ,-0.012663623225059427,-0.25490695237314115,0.006260249662609446,-0.05433341902735557,0.010565785443890833,0.0422143393949833
menF,-0.02583732159475507,0.22593681640184282,0.07794966822158356,0.0082316112428142,0.029510049848719418,0.07444935289749229
ygfF,0.11795593842658082,-0.18387294335822488,0.03052266152653758,0.07372063812521419,0.016927566581713946,0.047716160431530076
aceK,0.06439543740402101,-0.11391159245950293,0.030922691333517324,0.35774773861509657,-0.012886403824600474,0.05158060401751387
argZ,0.030355892171480384,-0.06800109226291084,0.024477241650078745,-0.016721558665773333,0.01315523052514743,0.03527826065063639
folC,0.020868439754327138,-0.13761495610619962,0.07942944871627633,0.12291535082772446,-0.01490533377606443,0.09307845513704864
ycjZ,0.02463579652462067,-0.009076401871955355,0.027944177455824372,0.04514484472329401,0.059357529074736744,0.058988462432526804
aphA,0.00491842874106241,0.010194970837569019,0.005916243884721668,-0.1632337204687477,-0.002996589636403281,-0.022170081013893977
mutS,0.04441719727069598,0.03308723849546939,0.014873191646214902,0.027555909508724715,0.12258120060634958,0.05879375723545675
hrpB,0.03110102433367924,0.02791096012607881,0.02374693186281614,0.11591844117743189,0.04452932536107622,0.050784736970697575
fes,0.01608051236099825,-0.5892137159959961,0.019841766857810732,0.1551668920190471,0.09575251432278907,0.07964447362146043
yhiI,0.017627072734156507,0.05699008040848622,0.010102087953676977,0.06305000964460844,-0.014998376705124598,0.03870493547578052
mutH,0.01447689662515081,-0.09355385681150412,0.040131549825151894,0.02110498113079059,0.042904191916692216,0.07221657610674269
seqA,-0.03433483260536045,-0.2297577750243386,0.006962526813898587,0.08924818132493485,0.01968397895296812,0.11529223763790171
cmr,0.035822223657098334,-0.15327416450490847,0.026319204309774368,0.2852447816287311,0.029657254516966505,0.026136889837205465
yhiJ,0.08163416418443285,-0.06013429349987512,0.01786477272834998,-0.012196567024826792,0.02205948226690113,0.06995926902813146
mutY,0.01471983112334004,0.01959957127505154,0.03739392210512055,-0.05571060566182566,0.024494068691878073,0.048193329872481476
helD,-0.004942962709668712,-0.06339053149366901,0.018764067683038944,-0.11525405942964435,0.013735814013938393,0.051186072419277785
tonB,-0.020300904964035114,-0.17366186274826367,0.01099759948054162,-0.09128871295864648,0.018629347592715235,0.020117057855348782
yeaX,0.02484525325021028,-0.0913419669751821,0.02078546997335794,0.09705292230612005,0.00811090732269606,0.016062494088624656
ileX,-0.034197497792443785,0.2870748390480242,0.08060606624802694,-0.061062386041008415,0.01844442272195509,0.03302957764084813
metG,-0.0009945624096537782,-0.07709938761414675,0.010089216495087844,-0.13787939582678946,0.02784745622366575,0.0516241901633199
yhhT,0.01923943235178594,-0.29184479146956194,0.020371573009214983,-0.04247013410077235,0.01944888598613672,0.056514988708939805
yebU,-0.04846846896395668,-0.17803530014781974,0.005040364868245315,-0.2621447902000907,0.03906493570867209,0.07388156407266316
creA,0.004044273382286707,-0.12310629875589486,0.0016826420848977208,-0.08208766012594702,0.040011921700401326,0.06568669251093276
yejL,0.011237640614038924,0.01546990776167182,0.017542995940663712,-0.052078675867807116,0.01763392455094359,0.051539903040568436
pheP,-0.021833377863381024,0.21050737916505755,0.026429332257548337,-0.23242936892925106,0.07634332583649787,0.08836580513781357
yccR,0.06794011387793221,-0.2377826851638299,-0.012861838954018373,-0.17223750071026203,0.04889562289588497,0.03604797108686224
b1966,0.01864972697852443,-0.10593328546104791,-0.000291050753152325,-0.04858237255173369,0.04308796940152616,0.0857844952760238
chaC,0.041623903480947015,0.24349961566297987,0.029816403376492592,-0.03470108110328388,0.044845213684454294,0.04074266539633811
btuB,-0.004057621564915312,-0.03669960209821708,0.1083067654813001,-0.05081310200264697,0.061669144474576734,0.03644723226127662
ecpD,0.09319661470941296,-0.1525781087006885,-0.008515059114370857,0.026872290847476887,0.033449748148727206,0.04807231769887953
yedY,0.03145875423166408,-0.176712425401571,0.012583162859205728,3.8315961155670633,0.031773559743684,0.0673633032459888
nupG,-0.04060745825712932,-0.05503253029820204,-0.00543147283813566,1.4633155010413195,0.08332915580677042,0.06732835221862249
ypjA,0.01025859691449751,-0.2830213107139906,0.01859578789105728,-0.014139456097963393,0.037620436969892077,0.06342693984995325
ybfE,0.015933509798575565,0.07579141005891626,0.025289357774402353,-0.010784752442991378,0.028316799879986594,0.038530893373265485
apt,-0.040522873975629314,-0.06395914263144976,0.047609885890505514,-0.044730485073195596,0.033288271669710975,0.02761150426140548
yniA,-0.015363637221554764,-0.257546962368518,0.01609575609998004,0.21059828848122963,0.08599282785143529,0.07070780655736769
pinH,0.015187854991135386,-0.16159794886097434,0.02341396353729308,0.12552965227776255,0.054691500768422045,0.05371710296173647
yciG,-0.028377024123029303,-0.5246338813398367,0.011969495927949303,-0.04861794827810329,0.04037256032945165,0.045671062338034224
add,-0.0443242597978598,-0.07695217763128138,0.06380639779262942,-0.050448458530798074,0.09034794544501852,0.03886283646718505
ydjX,0.04613036771213033,-0.14474660389027605,0.013251118848840471,0.03741036314915678,0.03463582997818261,0.04459411153476645
yqaB,0.007937430852701387,-0.07650014487791583,0.040015978927016964,0.02233169103629868,0.046160645742068095,0.03437431453385076
tyrS,-0.053122052261481915,-0.31868485834088367,-0.0358350263951907,0.05771996935045329,0.028719290871840157,0.056604026372990966
amn,0.03055850798192878,-0.0320480072651047,-0.0019098485597219895,0.011519312142208823,0.05224481047964901,0.008487218331744
yddW,-0.02830538010659859,-0.19393300387910525,0.03978529745442039,-0.02957123243749884,0.02584255378088044,0.053718731572448546
ygaD,-0.0005581348532983382,-0.10930274089363798,0.025113571670919002,-0.0768425885097804,0.06504643196525475,0.024836485086328183
cdd,-0.048758554270349926,-0.2279778589478131,-0.001056119089109616,-0.017000066270512218,-0.030522256090777168,0.07102094002701109
dcm,0.05746171180133956,0.016804931137242442,0.01910165297288659,0.027650959560124085,0.03799491728050043,0.04411687736375467
ygcB,-0.020285508114004053,-0.2813932615161311,0.03681537445379617,-0.04909559178511955,0.046672862268507566,0.025484979578694573
yneE,0.0018620032369539342,-0.1295170994862055,0.04685101628900102,0.029716101416625656,0.09657961620402251,0.021043294351115897
rfe,0.08136887719318726,-0.180070451191785,0.05396479017618874,0.03209996980136028,0.044549370984681175,0.06829703295415317
sbmC,0.06544511495663814,-0.28820374588201014,0.02009500169539721,-0.01321697104316117,0.027326963327227043,-0.010174305359857186
menG,0.016843644282842817,-0.17249023013464473,0.0418225507743702,-0.015702352274843016,0.16028904876689587,-0.045694989299144735
ygfI,0.024010037365434923,-0.025566963061688878,0.07336861228797867,-0.0007695470902963695,0.07805281028602357,0.06006187416142434
yibF,0.07201458779551967,-0.24920668525844406,0.03592897027453668,0.00908734792305823,0.07495300605726711,0.012315151228849613
glyU,0.027116678505440476,-0.08626095596354195,0.048398021115481644,0.04707900336831792,0.04810016686924662,0.004333903591887222
ecfK,0.02623142438269918,-0.07886607832737769,0.4977379963332777,-0.03709575728529134,0.014498859632980803,0.06449261581061477
gudP,-0.02188456687661782,-0.11909006139284813,0.03601524241939004,-0.014705446608267286,-0.08827842915790646,0.028732786208926088
secB,-0.0032761819101468736,-0.08702808140671874,0.07964193365354247,-0.058179316148691256,-0.08883530712315339,0.01281035313670302
cvrA,0.0006245125843693969,-0.06755336052907468,0.008291624085705003,0.029231132350308126,0.035221032356366345,-0.010261485753910358
trkA,0.011651258962343918,-0.2731499761912801,0.10185930157092553,-0.019460071262772768,0.0009106311073502426,0.02403437827272625
ybjG,0.07854485009778535,-0.19998025811621584,0.024706697559059982,-0.0006726595470863384,0.007081659733827652,0.01809096561457633
secA,0.04144200778971388,-0.04070257852945138,0.043245653995322424,0.1158317675655737,0.03726860189818625,0.0009411369632208714
aqpZ,0.009717641373194301,-0.31618128858322564,-0.0034495536107111966,-0.023601408597818514,0.008744696720344043,0.05828306095697045
yahI,-0.012724202774508742,-0.030042162825648422,0.017435993965930496,0.03385919690168594,0.021709142096693564,0.008522449280768625
emrE,0.017947667317163792,-0.10683613538662956,-0.017706284096997777,0.06509790616139159,-0.00064569978129701,0.01003958776241984
lacA,0.05077131745954321,0.06475777996995953,0.04915646825461042,-0.057740447384766656,0.06339197612163955,0.02850943971727479
b0298,0.0411968552416139,-0.018507551334205296,0.0419587234350519,0.0493293187175196,0.018896234127764065,0.025654761073686666
araF,0.008103904116784372,0.18682897619135463,0.03177126181717695,0.11044912686896118,0.019062637014903714,-0.016070234563563934
ahpF,-0.024347705743020368,-0.10566747731391997,0.0020053757482203565,-0.022267284727295413,-0.0033194192105214285,-0.05512306313212484
ybbC,0.02262807091515769,-0.14280569817207356,0.01828862275967961,0.28544179783368745,0.022872137557810836,0.05714519537769428
tatE,-0.006830326862858947,0.0504931013888169,0.03953246548714678,0.04735628085105945,0.034731465975012296,0.05741363517614711
b0501,0.03575727337408741,0.01111595337467958,0.011470920431825758,-0.049412567908780444,0.02087027951795075,0.05269099442097413
lolA,0.03071026692148958,-0.14101086980565705,0.03087164844092638,0.00020798850444362363,0.02146647936663763,0.05379584051939691
yaiE,-0.044832731468259494,-0.22068917995307397,-0.03496334107080063,0.20364214392382302,0.02461691870856745,0.03968719991152945
sanA,-0.048841212122171164,-0.05756181236874017,0.026088452648069468,-0.011030806112629632,0.04479936112220697,-0.023272729265446466
paaX,0.03608606498806748,-0.2012097688164961,0.011045837904404896,-0.1225200116919153,0.051381261805831795,0.052406865033174085
hemC,0.03300672067211643,0.25701211118771167,-0.0031424023362537474,-0.0012253948004781032,0.05209651314967382,0.07905940425787768
lpxP,0.08495294367819589,-0.16828288776383638,0.019439974445481917,-0.24901096355202232,0.06439323019302923,0.06710222814475002
pstS,-0.01629052680620887,0.46142816753208354,0.007387496550925531,-0.11242626628502585,0.06339340148327902,-0.023700839505289065
hrpA,0.017342188307077098,-0.0004340636812859781,0.05978215235850361,0.060312370607233455,0.04669568502477035,0.12295185594076727
fliA,0.08106225700560894,-0.06579247288406317,-0.034593357909963394,-0.12671594401864253,-0.0013968738612768867,-0.004024821745991638
fldB,-0.05895119967673626,-0.006681976019537188,0.028681936679720466,-0.0015943713035733364,0.050060296047791435,0.07154323506306313
rpoE,0.03357915001180753,-0.05995317931642633,0.027752753187624025,0.8631770263201121,0.03622484374153737,0.021412351019538634
argP,0.04009983487555516,-0.01669835339569567,0.01393631875441366,0.01989698703119468,0.03800436388492327,0.01454160369723111
recA,0.0902267757033694,-0.1551500582407192,0.005869256420295822,0.03628414448520016,0.06079538296016683,0.07239340832896579
dfp,0.0030525467572715694,-0.060125779280205294,0.04991671911788169,0.06145947421300793,0.01749824549962924,0.02744549853177659
arcB,0.007208477015938505,-0.0826528078848881,0.01988755304991105,1.2296245876946557,0.01912219316467061,0.059073987792387705
nohB,-0.012484550170245964,-0.10654852531185793,0.0012978934655502124,0.006061847696805711,0.06592084752203871,0.035410665423187715
malX,-0.03800740831107395,0.06011549330797755,0.029201731273876097,0.005013656136679183,0.07224532632616565,0.020945557323891598
rpmE,0.042515455397849476,0.22053229380377276,0.02393983010832199,-0.11907690794360264,0.03633105326675119,0.09514263774218658
cobU,0.008618179907819995,-0.12927723261036553,0.052282962720694486,0.15261093021747238,0.0465196434751527,0.023238670798018567
yggE,0.04411023269279538,-0.1638404335751423,0.028428697652181145,-0.001579598670618209,0.023403365970263344,-0.010015321600380317
ampD,0.06679893806435794,-0.0821571118264192,0.053637084462195325,0.06617592438379861,0.04668133871949883,-0.0044656269862203245
deaD,0.023565786917152862,-0.0030858663658001537,0.05912767129267826,-0.043742701727523814,0.034782240900843295,0.049027859383230246
mcrA,-0.012803898722453085,-0.023211581896560224,0.04585650202097531,0.18428022237635236,0.011034202407071411,0.0330226191037481
mscS,0.033308349104465534,-0.2743791059332468,0.044417470183864875,-0.08268428544587024,0.007788036630089261,0.01631403409579563
dgt,-0.012148269150916314,0.0796054037825857,0.04165359948339231,0.027852298411638925,0.0448615215476124,0.041490278364633384
pnp,-0.004028377148483496,-0.19744020759170855,-0.0032207014061593343,0.0011888524471417134,0.02214057915652483,0.020354468596338417
yahB,0.012688221558406357,-0.20701648994626126,0.014977274293781479,0.020229764242868774,0.01987121053516363,0.06341065574819715
yggM,-0.02641658274627202,-0.09595322969877305,0.01709735249865123,0.0335488355787918,0.022751168659483133,0.010385890609798352
ybjC,0.013685782876361298,0.022448385873210866,0.043901060787989395,0.060746923006175686,0.3344557246418957,0.08191162583741073
rhsD,-0.08297677054746859,0.1784942151531469,0.08900376566602579,-0.13477894439465565,-0.02920927589243595,-0.0017115608341166015
yaiM,-0.011481270498702234,-0.06174461195023785,0.03286165212267162,0.023841978981215792,0.015115890932429876,0.006936581756339349
ydjN,0.11917332213852987,0.05040420895608901,0.0657497163585497,0.4872673581056458,0.0683071831229678,0.0630401989804298
fecI,0.030438729322862314,-0.11841638385249426,0.0281691725410467,0.08962106561811096,0.07379063580320322,0.00977346733583363
agaR,-0.03344778934482028,-0.05955603406441716,0.027317483218099393,-0.03131967018834851,0.03880995651799006,0.07524389353186098
yaiP,0.0433359794000605,-0.26546087635092314,0.05147332850893224,0.05798079912190293,0.017491156199466756,0.08803560467627172
asr,-0.018210208560910667,-0.0888444095252043,0.0017404737716216537,0.07389666665826193,0.041605054738986416,0.044147371394951895
yfeK,0.0016294390561660647,-0.11256470551837305,0.0338382465574275,-0.05266215597375558,0.04300119273786121,0.08122105406857968
yhaJ,-0.010733131720130747,-0.05479007087490993,0.05003510143190009,-0.03463300345214381,0.08364508763629687,0.03660206200723052
ybdG,0.016096133486318786,-0.006681501137806108,0.021334406858741363,-0.15888355533156637,0.07490323878227849,0.024458489497679505
ydgI,0.020900016154801377,0.17059035178669466,0.043313083994949764,0.013978247054796165,0.04074182768978768,0.03406833086662129
yqiC,0.010253553792481255,-0.10889595848727227,0.020956320969499814,0.020222227992124368,0.011417299639756073,0.048220003606589804
yhdA,0.007816639785828056,-0.18460566853743338,0.018201353716743328,-0.09363256508024945,0.028585893215433287,0.03362969152950858
ybeF,-0.026875591345640545,-0.09182038162327473,0.05419712347867846,0.05048820829947571,0.047507065568890325,0.16240125118036863
ydiM,0.02629487773028078,-0.1991957246962363,0.021097942781473714,0.13918659224799354,0.03151018488532875,0.03562823019210387
accB,0.03500944444517381,-0.12476969770074402,-0.004501977905722993,-0.06472160315668236,0.01965601240916757,0.041564020324564015
yhcM,0.0032705234621253415,-0.1834663773279497,-0.0033615760641144397,0.12623562203889674,0.07814183847238661,0.0630960991910763
hscC,-0.018304134548205484,-0.08852633310678,0.03350595562420109,0.1407388712304054,0.03647639250629652,0.04523741330397944
ydiF,0.038336395110630535,0.2685481790042205,0.04111676915974048,-0.0469568724572362,0.018632470670308626,0.025825969310319705
trxA,-0.031550675644694465,-0.008948269432682683,0.01760925174113012,-0.16187431609981753,0.030875597037228013,0.08813760529190888
yraL,-0.046873898883144145,0.017134289071886535,0.017508425105455905,-0.013832569543799062,0.025796530894586115,0.06105775790500847
abrB,0.0806128549894291,-0.1008552357669093,0.09324391635961589,-0.0483979506209049,0.04478032315654298,0.03011334728292877
ydiS,0.037091087040327674,0.6233511248100446,0.011116741388439749,-0.06283216783151646,0.024329143764911253,0.07370253361145221
yhgN,-0.014963776157944917,-0.09617457302358062,-0.005972359753060963,0.03842049250388973,0.01796342243378529,0.03223326579693995
yraR,0.01737408034781935,-0.24487931114803824,0.021925911218517283,-0.043244759421324296,0.04279410265404843,0.039229637283873756
ybgQ,0.11748512241402365,0.04436555708064908,-0.024436275784126413,-0.1509020001048031,0.04168199905754707,0.04307159275830189
yncC,0.0037486504509950174,-0.1401421799580859,0.020284310113073856,-0.12114281613777104,0.06693787221340586,0.052837759620531694
nadC,-0.039087206579998104,-0.13775507357589858,0.024480201435289457,-0.048366225466763176,0.03770142380205864,0.049180841617174904
yhbP,0.0024867379578941097,-0.10855925999136257,-0.013285345459548552,0.02399783769558452,0.05862425907647121,0.08417597770011256
mazE,0.029514605574104544,-0.08532144714375281,-0.02670061651237017,-0.005564952831610352,0.053234414270319746,0.052760734999969416
tam,0.17085991741943976,-0.2223160690341223,0.02020505210416974,-0.029152818367469177,0.046247615248707026,0.09612857893094519
yhbT,-0.0033492540778355764,-0.15672424912851904,-0.003895511359373395,0.021787036014244834,0.05205404711616389,0.06678922541521741
panD,-0.025695532143576113,-0.1665987867861756,0.006952396278499024,-0.12920435667915733,0.023105843806371772,0.012138576756886411
yneH,-0.00308620434265367,-0.056877950645832946,0.022520907687700174,0.007252613416740405,0.033705712121610165,0.0768938849075838
mazG,-0.0428335944955107,-0.06567084676439096,0.055572703784748496,-0.06769268342417627,0.0523243821099441,0.003630662189570939
ada,0.026951591761685642,-0.37090028300697986,0.016608992406690424,0.013891806774476073,0.04686770635655136,0.07301405020637268
yifM_2,0.025481485404912286,-0.1989589777379646,0.02313602785932222,0.3882456967926744,0.04282876033670943,0.0020011264792930473
nohA,-0.03186493369593745,-0.09658008520158118,0.013272614796778813,0.028976710274939792,0.0274330859761245,0.06816706813056571
ygeQ,0.07320514491783514,-0.12723798768787808,0.02693157696024221,0.038193950259547166,0.019739332836106543,0.02375246850672451
ygiS,0.015356946318174526,-0.05608307210063338,0.03395717719307257,-6.169608844088672e-05,0.029360025326882033,0.050544615202407814
metF,-0.018882275045454443,-0.0872968827427631,0.05321335692017405,-0.23905161496246524,0.08606382141194074,0.031670671237087174
yagK,0.04243872137960523,-0.11659290404719336,0.03271739137485122,-0.11228915502359883,0.03188802335406067,0.06551723437079586
deoA,-0.030293996908038676,-0.2142215723838984,0.05026578303847862,-0.030496625285352085,0.007713123717096821,-0.021042512265315512
glnH,-0.09617015974672487,-0.09380457937358742,0.0005769576020634029,-0.017346264523352094,-0.014980563897734122,0.0030704022195047675
dksA,-0.04184127578052449,-0.005518483563901538,0.09812496338030469,-0.00443581560570399,0.025960539903138413,-0.0042400383990337616
dam,-0.04133022653772919,-0.33823079802612255,0.000977060349470456,0.015058939514111901,0.023491128899805692,0.012703040820032424
deoB,0.038683795484850875,-0.13061012321929744,-0.02548104703481545,0.027767009099366257,0.06467023316594248,0.02619918315224963
hcaT,-0.06353820272123335,-0.10935494966902354,0.06820608594719094,0.09598195160486778,0.05807480298589801,0.06800969422275444
phoA,0.047539116697309765,-0.08422344562964074,0.37976111421357,0.006430992241818634,-0.009594476158551428,0.04027353067922196
thrU,-0.053213906877382075,-0.21298739128159258,0.8589355688362007,0.1382580122484551,-0.02038412306451785,0.057331808923691906
lon,0.044890388805327947,0.08449610147288353,0.04231152895199116,0.10620575720994417,0.023575226890068954,0.04619149359708722
ygiU,8.286929113673864e-05,-0.0931089328304459,0.11308895197369155,-0.11505742067843214,0.04419312800867103,0.1032277819270611
yecF,0.0826310167886962,0.04607269993709397,0.030987266759814676,0.055237690915049334,-0.0024780081758575888,0.030835720952518752
pyrC,-0.011470291364709749,0.11920659151430547,0.0287495571025906,-0.01638923221666644,0.045136824124697265,0.038636567170087295
umuD,0.024557167401331563,-0.0848541445728843,0.0661140462191688,0.08777123318286162,0.026022887043578944,0.07411764224058873
ligA,-0.01825246095590439,-0.04169620416146095,0.009645685051052741,0.21273403889866213,0.002654039407987233,0.06802467941689375
